OrderID,EmployeeID,FirstName,LastName,TerritoryDescription,RegionDescription,CustomerID,CustomerName,CustomerContact,ProductID,ProductName,CategoryID,CategoryName,sell_price,Quantity,QuantityPerUnit,SupplierID,supplier_name,ShipperID,ShipperName
11045,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,51,Manjimup Dried Apples,7,Produce,53,24,50 - 300 g pkgs.,24,Sydney,2,United Package
10528,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,11,Queso Cabrales,4,Dairy Products,21,3,1 kg pkg.,5,Oviedo,2,United Package
10929,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,21,Sir Rodney's Scones,3,Confections,10,60,24 pkgs. x 4 pieces,8,Manchester,1,Speedy Express
10446,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,TOMSP,Toms Spezialitten,Karin Josephs,52,Filo Mix,5,Grains/Cereals,5.6,15,16 - 2 kg boxes,24,Sydney,1,Speedy Express
10555,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,14,Tofu,7,Produce,23.25,30,40 - 100 g pkgs.,6,Osaka,3,Federal Shipping
11045,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,51,Manjimup Dried Apples,7,Produce,53,24,50 - 300 g pkgs.,24,Sydney,2,United Package
10528,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,11,Queso Cabrales,4,Dairy Products,21,3,1 kg pkg.,5,Oviedo,2,United Package
10929,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,21,Sir Rodney's Scones,3,Confections,10,60,24 pkgs. x 4 pieces,8,Manchester,1,Speedy Express
10446,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,TOMSP,Toms Spezialitten,Karin Josephs,52,Filo Mix,5,Grains/Cereals,5.6,15,16 - 2 kg boxes,24,Sydney,1,Speedy Express
10555,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,19,Teatime Chocolate Biscuits,3,Confections,9.2,35,10 boxes x 12 pieces,8,Manchester,3,Federal Shipping
10701,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,59,Raclette Courdavault,4,Dairy Products,55,42,5 kg pkg.,28,Annecy,3,Federal Shipping
10528,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,11,Queso Cabrales,4,Dairy Products,21,3,1 kg pkg.,5,Oviedo,2,United Package
10929,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,75,Rhnbru Klosterbier,1,Beverages,7.75,49,24 - 0.5 l bottles,12,Frankfurt,1,Speedy Express
10446,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,TOMSP,Toms Spezialitten,Karin Josephs,52,Filo Mix,5,Grains/Cereals,5.6,15,16 - 2 kg boxes,24,Sydney,1,Speedy Express
10555,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,19,Teatime Chocolate Biscuits,3,Confections,9.2,35,10 boxes x 12 pieces,8,Manchester,3,Federal Shipping
10701,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,59,Raclette Courdavault,4,Dairy Products,55,42,5 kg pkg.,28,Annecy,3,Federal Shipping
10528,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,33,Geitost,4,Dairy Products,2.5,8,500 g,15,Sandvika,2,United Package
10929,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,75,Rhnbru Klosterbier,1,Beverages,7.75,49,24 - 0.5 l bottles,12,Frankfurt,1,Speedy Express
10500,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,LAMAI,La maison d-Asie,Annette Roulet,15,Genen Shouyu,2,Condiments,15.5,12,24 - 250 ml bottles,6,Osaka,1,Speedy Express
10555,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,24,Guaran Fantstica,1,Beverages,4.5,18,12 - 355 ml cans,10,So Paulo,3,Federal Shipping
10701,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,71,Flotemysost,4,Dairy Products,21.5,20,10 - 500 g pkgs.,15,Sandvika,3,Federal Shipping
10528,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,33,Geitost,4,Dairy Products,2.5,8,500 g,15,Sandvika,2,United Package
10929,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,77,Original Frankfurter grne Soe,2,Condiments,13,15,12 boxes,12,Frankfurt,1,Speedy Express
10500,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,LAMAI,La maison d-Asie,Annette Roulet,15,Genen Shouyu,2,Condiments,15.5,12,24 - 250 ml bottles,6,Osaka,1,Speedy Express
10555,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,24,Guaran Fantstica,1,Beverages,4.5,18,12 - 355 ml cans,10,So Paulo,3,Federal Shipping
10701,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,71,Flotemysost,4,Dairy Products,21.5,20,10 - 500 g pkgs.,15,Sandvika,3,Federal Shipping
10528,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,72,Mozzarella di Giovanni,4,Dairy Products,34.8,9,24 - 200 g pkgs.,14,Ravenna,2,United Package
10929,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,77,Original Frankfurter grne Soe,2,Condiments,13,15,12 boxes,12,Frankfurt,1,Speedy Express
10500,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,LAMAI,La maison d-Asie,Annette Roulet,28,Rssle Sauerkraut,7,Produce,45.6,8,25 - 825 g cans,12,Frankfurt,1,Speedy Express
10555,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,24,Guaran Fantstica,1,Beverages,4.5,18,12 - 355 ml cans,10,So Paulo,3,Federal Shipping
10701,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,71,Flotemysost,4,Dairy Products,21.5,20,10 - 500 g pkgs.,15,Sandvika,3,Federal Shipping
10528,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,72,Mozzarella di Giovanni,4,Dairy Products,34.8,9,24 - 200 g pkgs.,14,Ravenna,2,United Package
10929,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,77,Original Frankfurter grne Soe,2,Condiments,13,15,12 boxes,12,Frankfurt,1,Speedy Express
10500,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,LAMAI,La maison d-Asie,Annette Roulet,28,Rssle Sauerkraut,7,Produce,45.6,8,25 - 825 g cans,12,Frankfurt,1,Speedy Express
10555,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,51,Manjimup Dried Apples,7,Produce,53,20,50 - 300 g pkgs.,24,Sydney,3,Federal Shipping
10701,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,76,Lakkalikri,1,Beverages,18,35,500 ml,23,Lappeenranta,3,Federal Shipping
10528,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,72,Mozzarella di Giovanni,4,Dairy Products,34.8,9,24 - 200 g pkgs.,14,Ravenna,2,United Package
10703,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,2,Chang,1,Beverages,19,5,24 - 12 oz bottles,1,London,2,United Package
10500,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,LAMAI,La maison d-Asie,Annette Roulet,28,Rssle Sauerkraut,7,Produce,45.6,8,25 - 825 g cans,12,Frankfurt,1,Speedy Express
10555,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,51,Manjimup Dried Apples,7,Produce,53,20,50 - 300 g pkgs.,24,Sydney,3,Federal Shipping
10701,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,76,Lakkalikri,1,Beverages,18,35,500 ml,23,Lappeenranta,3,Federal Shipping
10611,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,WOLZA,Wolski Zajazd,Zbyszek Piestrzeniewicz,1,Chai,1,Beverages,18,6,10 boxes x 20 bags,1,London,2,United Package
10703,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,2,Chang,1,Beverages,19,5,24 - 12 oz bottles,1,London,2,United Package
10559,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,41,Jack's New England Clam Chowder,8,Seafood,9.65,12,12 - 12 oz cans,19,Boston,1,Speedy Express
10555,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,40,24 - 250 g pkgs.,26,Salerno,3,Federal Shipping
10754,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,40,Boston Crab Meat,8,Seafood,18.4,3,24 - 4 oz tins,19,Boston,3,Federal Shipping
10611,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,WOLZA,Wolski Zajazd,Zbyszek Piestrzeniewicz,1,Chai,1,Beverages,18,6,10 boxes x 20 bags,1,London,2,United Package
10703,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,59,Raclette Courdavault,4,Dairy Products,55,35,5 kg pkg.,28,Annecy,2,United Package
10559,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,41,Jack's New England Clam Chowder,8,Seafood,9.65,12,12 - 12 oz cans,19,Boston,1,Speedy Express
10555,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,40,24 - 250 g pkgs.,26,Salerno,3,Federal Shipping
10754,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,40,Boston Crab Meat,8,Seafood,18.4,3,24 - 4 oz tins,19,Boston,3,Federal Shipping
10611,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,WOLZA,Wolski Zajazd,Zbyszek Piestrzeniewicz,2,Chang,1,Beverages,19,10,24 - 12 oz bottles,1,London,2,United Package
10703,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,59,Raclette Courdavault,4,Dairy Products,55,35,5 kg pkg.,28,Annecy,2,United Package
10559,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,55,Pt chinois,6,Meat/Poultry,24,18,24 boxes x 2 pies,25,Montral,1,Speedy Express
10555,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,40,24 - 250 g pkgs.,26,Salerno,3,Federal Shipping
10754,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,40,Boston Crab Meat,8,Seafood,18.4,3,24 - 4 oz tins,19,Boston,3,Federal Shipping
10611,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,WOLZA,Wolski Zajazd,Zbyszek Piestrzeniewicz,2,Chang,1,Beverages,19,10,24 - 12 oz bottles,1,London,2,United Package
10703,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,59,Raclette Courdavault,4,Dairy Products,55,35,5 kg pkg.,28,Annecy,2,United Package
10559,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,55,Pt chinois,6,Meat/Poultry,24,18,24 boxes x 2 pies,25,Montral,1,Speedy Express
10599,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,BSBEV,B-s Beverages,Victoria Ashworth,62,Tarte au sucre,3,Confections,49.3,10,48 pies,29,Ste-Hyacinthe,3,Federal Shipping
10764,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,ERNSH,Ernst Handel,Roland Mendel,3,Aniseed Syrup,2,Condiments,10,20,12 - 550 ml bottles,1,London,3,Federal Shipping
10611,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,WOLZA,Wolski Zajazd,Zbyszek Piestrzeniewicz,2,Chang,1,Beverages,19,10,24 - 12 oz bottles,1,London,2,United Package
10703,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,73,Rd Kaviar,8,Seafood,15,35,24 - 150 g jars,17,Stockholm,2,United Package
10559,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,55,Pt chinois,6,Meat/Poultry,24,18,24 boxes x 2 pies,25,Montral,1,Speedy Express
10599,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,BSBEV,B-s Beverages,Victoria Ashworth,62,Tarte au sucre,3,Confections,49.3,10,48 pies,29,Ste-Hyacinthe,3,Federal Shipping
10764,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,ERNSH,Ernst Handel,Roland Mendel,3,Aniseed Syrup,2,Condiments,10,20,12 - 550 ml bottles,1,London,3,Federal Shipping
10611,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,WOLZA,Wolski Zajazd,Zbyszek Piestrzeniewicz,60,Camembert Pierrot,4,Dairy Products,34,15,15 - 300 g rounds,28,Annecy,2,United Package
10703,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,73,Rd Kaviar,8,Seafood,15,35,24 - 150 g jars,17,Stockholm,2,United Package
10637,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,QUEEN,Queen Cozinha,Lcia Carvalho,11,Queso Cabrales,4,Dairy Products,21,10,1 kg pkg.,5,Oviedo,1,Speedy Express
10637,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,QUEEN,Queen Cozinha,Lcia Carvalho,11,Queso Cabrales,4,Dairy Products,21,10,1 kg pkg.,5,Oviedo,1,Speedy Express
10764,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,ERNSH,Ernst Handel,Roland Mendel,39,Chartreuse verte,1,Beverages,18,130,750 cc per bottle,18,Paris,3,Federal Shipping
10611,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,WOLZA,Wolski Zajazd,Zbyszek Piestrzeniewicz,60,Camembert Pierrot,4,Dairy Products,34,15,15 - 300 g rounds,28,Annecy,2,United Package
10708,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,THEBI,The Big Cheese,Liz Nixon,5,Chef Anton's Gumbo Mix,2,Condiments,21.35,4,36 boxes,2,New Orleans,2,United Package
10637,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,QUEEN,Queen Cozinha,Lcia Carvalho,50,Valkoinen suklaa,3,Confections,16.25,25,12 - 100 g bars,23,Lappeenranta,1,Speedy Express
10764,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,ERNSH,Ernst Handel,Roland Mendel,39,Chartreuse verte,1,Beverages,18,130,750 cc per bottle,18,Paris,3,Federal Shipping
10264,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,2,Chang,1,Beverages,15.2,35,24 - 12 oz bottles,1,London,3,Federal Shipping
10708,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,THEBI,The Big Cheese,Liz Nixon,5,Chef Anton's Gumbo Mix,2,Condiments,21.35,4,36 boxes,2,New Orleans,2,United Package
10637,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,QUEEN,Queen Cozinha,Lcia Carvalho,50,Valkoinen suklaa,3,Confections,16.25,25,12 - 100 g bars,23,Lappeenranta,1,Speedy Express
10764,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,ERNSH,Ernst Handel,Roland Mendel,39,Chartreuse verte,1,Beverages,18,130,750 cc per bottle,18,Paris,3,Federal Shipping
10264,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,2,Chang,1,Beverages,15.2,35,24 - 12 oz bottles,1,London,3,Federal Shipping
10708,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,THEBI,The Big Cheese,Liz Nixon,5,Chef Anton's Gumbo Mix,2,Condiments,21.35,4,36 boxes,2,New Orleans,2,United Package
10637,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,QUEEN,Queen Cozinha,Lcia Carvalho,50,Valkoinen suklaa,3,Confections,16.25,25,12 - 100 g bars,23,Lappeenranta,1,Speedy Express
10822,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,62,Tarte au sucre,3,Confections,49.3,3,48 pies,29,Ste-Hyacinthe,3,Federal Shipping
10264,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,2,Chang,1,Beverages,15.2,35,24 - 12 oz bottles,1,London,3,Federal Shipping
10708,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,THEBI,The Big Cheese,Liz Nixon,36,Inlagd Sill,8,Seafood,19,5,24 - 250 g  jars,17,Stockholm,2,United Package
10637,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,QUEEN,Queen Cozinha,Lcia Carvalho,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,60,24 - 250 g pkgs.,26,Salerno,1,Speedy Express
10822,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,62,Tarte au sucre,3,Confections,49.3,3,48 pies,29,Ste-Hyacinthe,3,Federal Shipping
10264,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,41,Jack's New England Clam Chowder,8,Seafood,7.7,25,12 - 12 oz cans,19,Boston,3,Federal Shipping
10708,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,THEBI,The Big Cheese,Liz Nixon,36,Inlagd Sill,8,Seafood,19,5,24 - 250 g  jars,17,Stockholm,2,United Package
10271,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,SPLIR,Split Rail Beer & Ale,Art Braunschweiger,33,Geitost,4,Dairy Products,2,24,500 g,15,Sandvika,2,United Package
10637,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,QUEEN,Queen Cozinha,Lcia Carvalho,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,60,24 - 250 g pkgs.,26,Salerno,1,Speedy Express
10822,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,70,Outback Lager,1,Beverages,15,6,24 - 355 ml bottles,7,Melbourne,3,Federal Shipping
10264,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,FOLKO,Folk och f HB,Maria Larsson,41,Jack's New England Clam Chowder,8,Seafood,7.7,25,12 - 12 oz cans,19,Boston,3,Federal Shipping
10735,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,LETSS,Let-s Stop N Shop,Jaime Yorres,61,Sirop d'rable,2,Condiments,28.5,20,24 - 500 ml bottles,29,Ste-Hyacinthe,2,United Package
10271,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,SPLIR,Split Rail Beer & Ale,Art Braunschweiger,33,Geitost,4,Dairy Products,2,24,500 g,15,Sandvika,2,United Package
10643,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,ALFKI,Alfreds Futterkiste,Maria Anders,28,Rssle Sauerkraut,7,Produce,45.6,15,25 - 825 g cans,12,Frankfurt,1,Speedy Express
10822,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,70,Outback Lager,1,Beverages,15,6,24 - 355 ml bottles,7,Melbourne,3,Federal Shipping
10423,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,GOURL,Gourmet Lanchonetes,Andr Fonseca,31,Gorgonzola Telino,4,Dairy Products,10,14,12 - 100 g pkgs,14,Ravenna,3,Federal Shipping
10735,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,LETSS,Let-s Stop N Shop,Jaime Yorres,61,Sirop d'rable,2,Condiments,28.5,20,24 - 500 ml bottles,29,Ste-Hyacinthe,2,United Package
10272,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,20,Sir Rodney's Marmalade,3,Confections,64.8,6,30 gift boxes,8,Manchester,2,United Package
10643,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,ALFKI,Alfreds Futterkiste,Maria Anders,28,Rssle Sauerkraut,7,Produce,45.6,15,25 - 825 g cans,12,Frankfurt,1,Speedy Express
10822,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,70,Outback Lager,1,Beverages,15,6,24 - 355 ml bottles,7,Melbourne,3,Federal Shipping
10423,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,GOURL,Gourmet Lanchonetes,Andr Fonseca,31,Gorgonzola Telino,4,Dairy Products,10,14,12 - 100 g pkgs,14,Ravenna,3,Federal Shipping
10735,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,LETSS,Let-s Stop N Shop,Jaime Yorres,61,Sirop d'rable,2,Condiments,28.5,20,24 - 500 ml bottles,29,Ste-Hyacinthe,2,United Package
10272,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,20,Sir Rodney's Marmalade,3,Confections,64.8,6,30 gift boxes,8,Manchester,2,United Package
10643,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,ALFKI,Alfreds Futterkiste,Maria Anders,28,Rssle Sauerkraut,7,Produce,45.6,15,25 - 825 g cans,12,Frankfurt,1,Speedy Express
10885,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,2,Chang,1,Beverages,19,20,24 - 12 oz bottles,1,London,3,Federal Shipping
10423,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,GOURL,Gourmet Lanchonetes,Andr Fonseca,31,Gorgonzola Telino,4,Dairy Products,10,14,12 - 100 g pkgs,14,Ravenna,3,Federal Shipping
10735,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,LETSS,Let-s Stop N Shop,Jaime Yorres,77,Original Frankfurter grne Soe,2,Condiments,13,2,12 boxes,12,Frankfurt,2,United Package
10272,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,20,Sir Rodney's Marmalade,3,Confections,64.8,6,30 gift boxes,8,Manchester,2,United Package
10643,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,ALFKI,Alfreds Futterkiste,Maria Anders,39,Chartreuse verte,1,Beverages,18,21,750 cc per bottle,18,Paris,1,Speedy Express
10885,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,2,Chang,1,Beverages,19,20,24 - 12 oz bottles,1,London,3,Federal Shipping
10423,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,GOURL,Gourmet Lanchonetes,Andr Fonseca,59,Raclette Courdavault,4,Dairy Products,44,20,5 kg pkg.,28,Annecy,3,Federal Shipping
10735,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,LETSS,Let-s Stop N Shop,Jaime Yorres,77,Original Frankfurter grne Soe,2,Condiments,13,2,12 boxes,12,Frankfurt,2,United Package
10272,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,31,Gorgonzola Telino,4,Dairy Products,10,40,12 - 100 g pkgs,14,Ravenna,2,United Package
10643,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,ALFKI,Alfreds Futterkiste,Maria Anders,39,Chartreuse verte,1,Beverages,18,21,750 cc per bottle,18,Paris,1,Speedy Express
10885,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,24,Guaran Fantstica,1,Beverages,4.5,12,12 - 355 ml cans,10,So Paulo,3,Federal Shipping
10423,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,GOURL,Gourmet Lanchonetes,Andr Fonseca,59,Raclette Courdavault,4,Dairy Products,44,20,5 kg pkg.,28,Annecy,3,Federal Shipping
10791,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,29,Thringer Rostbratwurst,6,Meat/Poultry,123.79,14,50 bags x 30 sausgs.,12,Frankfurt,2,United Package
10272,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,31,Gorgonzola Telino,4,Dairy Products,10,40,12 - 100 g pkgs,14,Ravenna,2,United Package
10643,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,ALFKI,Alfreds Futterkiste,Maria Anders,46,Spegesild,8,Seafood,12,2,4 - 450 g glasses,21,Lyngby,1,Speedy Express
10885,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,24,Guaran Fantstica,1,Beverages,4.5,12,12 - 355 ml cans,10,So Paulo,3,Federal Shipping
10439,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,MEREP,Mre Paillarde,Jean Fresnire,12,Queso Manchego La Pastora,4,Dairy Products,30.4,15,10 - 500 g pkgs.,5,Oviedo,3,Federal Shipping
10791,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,29,Thringer Rostbratwurst,6,Meat/Poultry,123.79,14,50 bags x 30 sausgs.,12,Frankfurt,2,United Package
10272,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,72,Mozzarella di Giovanni,4,Dairy Products,27.8,24,24 - 200 g pkgs.,14,Ravenna,2,United Package
10643,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,ALFKI,Alfreds Futterkiste,Maria Anders,46,Spegesild,8,Seafood,12,2,4 - 450 g glasses,21,Lyngby,1,Speedy Express
